rank,arab,exchange_art_url,score
2176,ArabPunkz #4212,https://exchange.art/single/3UWQAZutcsezUqG15h8pdzmBjFUUhh4uDdoZ7SNabP5c,0.00000919981245149394%
2177,ArabPunkz #3225,https://exchange.art/single/A4BwEjPXErtZZDcGES53J6NY8JrmcRfmVJ3W2Q1vZERm,0.00000920869848758841%
2178,ArabPunkz #1708,https://exchange.art/single/CBXRo1cKgy4dBFkn6EaFHx3GTjbQ9gKg2X2cV6JK7ifn,0.00000920922080264923%
2179,ArabPunkz #1636,https://exchange.art/single/7y112XqEKRYWfdPosUfkvooF59tLNvomSNWx1PFEhufS,0.00000922655811476864%
2180,ArabPunkz #1628,https://exchange.art/single/EDPgQRi28mZHJpbdHdf68gjp36TvwcLggMXo75QsgPr3,0.00000923067911698479%
2181,ArabPunkz #4412,https://exchange.art/single/6G5F66ytJuUMH2wDjT7epWVwks7gaxpAkDJKcgmVdMC1,0.00000926741427410332%
2182,ArabPunkz #601,https://exchange.art/single/EPnKrAZp4xrQAnbgsVMUv7QTnws4frkSQHi8NRSJHrSB,0.00000926967520616771%
2183,ArabPunkz #4528,https://exchange.art/single/yB5kakNTcarfR5Npix9Q7b91HpsWj6zVHXRkb8dpL1D,0.00000927735802628617%
2184,ArabPunkz #2926,https://exchange.art/single/DUsw8sQZCgwPJZbkWBy2BQKh3oza86URtgY5Xuu9dUXV,0.00000927969206396685%
2185,ArabPunkz #1881,https://exchange.art/single/ArMQqSaNj9CZn13VSeAorweNNPvwQsDpyhKsPEHkTA1S,0.00000928083093020135%
2186,ArabPunkz #821,https://exchange.art/single/Af4TmUh5fTZRN1nwtQFDvNx8S6TgZbn1CZPNgY4f2U3t,0.00000929534471930669%
2187,ArabPunkz #3542,https://exchange.art/single/DiZ4pXxVFyhnWBaQp4oGY43UhmcVcToMo3yfHKz8XXoP,0.00000929864902576543%
2188,ArabPunkz #903,https://exchange.art/single/4U1YgcYazgKAEGUWwWf7N5hF8niEm7ekW6vCYtsN5pCH,0.00000929944152646901%
2189,ArabPunkz #4701,https://exchange.art/single/65zN43PiJM2Ss84UmdZNEeZYvsa3YMVtks42jHkjSwbd,0.00000930300115702197%
2190,ArabPunkz #144,https://exchange.art/single/3gYADi6nRSGaEXxaxCXawBXVLQQky59ag75NxufaKRV4,0.00000930614559173571%
2191,ArabPunkz #55,https://exchange.art/single/FvfPZ9w4uxC7BuEvPb5615wjHm8Se88jgUjSKewHANSb,0.00000931220522372518%
2192,ArabPunkz #1364,https://exchange.art/single/FSMD5eTbsBdVbsDXpiZutZUJTxGP2HsC7NkLogZfYAAR,0.00000931507698421774%
2193,ArabPunkz #704,https://exchange.art/single/7fahYoVuRDZWM9qfzeThxPy7q7eGtPCBFcCpfxsumk8N,0.00000932708727183852%
2194,ArabPunkz #1311,https://exchange.art/single/68MENzoyhuLFNYAxRFfDjsNSrxS9V7yF1Cj85C4H1jRg,0.00000933016024356249%
2195,ArabPunkz #2475,https://exchange.art/single/6GV99RVDcUV2rqrjJbqM2gsPWb4tESXS732q8N4T7Teb,0.00000934118793670846%
2196,ArabPunkz #2935,https://exchange.art/single/7k3mizJvyokfPDoZqoSFyNN9CqfdCmdHPxyNfD76BfeA,0.00000935588146078623%
2197,ArabPunkz #2897,https://exchange.art/single/2V9cCfw4tBwCRKRBdC5p3g5emw4LYxxqgTPstAqnK9rw,0.00000935633632297881%
2198,ArabPunkz #1638,https://exchange.art/single/9x1xd2wzfB1tJFqx7h33vNESGGhu4EpGiYgq9waEtQJL,0.00000937183389145663%
2199,ArabPunkz #4654,https://exchange.art/single/9N3j7f3uoxP9SKgnq9vEKSisPWGZsJmZqoFQ5NoqYSp2,0.00000938544145993124%
2200,ArabPunkz #700,https://exchange.art/single/ARiTmzpMp8wMyN9Ks53rxeyWvCP89qcosBtCSFsWDz2c,0.00000939025053698881%
2201,ArabPunkz #4348,https://exchange.art/single/5oQN2AkaMHm4m2FMnDaU6acbFZEffsGpNfno3ULLFJhM,0.00000939290184703038%
2202,ArabPunkz #208,https://exchange.art/single/DZx8GzG6BXojCptgBsrjNmswfdQ9Vtwxp3jF6Cw3ny9T,0.00000939447801365093%
2203,ArabPunkz #1899,https://exchange.art/single/6PWJ4naztbdDtUZb9uvJKRZuE8WRUi7QVaxy4AvfrUXq,0.00000939700141221725%
2204,ArabPunkz #3889,https://exchange.art/single/5LhZaHkdL2TEyCbDPsqADMFfo48D9C5Yi8BE8QJyiyof,0.00000940846783951130%
2205,ArabPunkz #745,https://exchange.art/single/Hk79Noo2LbtEADi2aUanPQqPsswrMr28uepLdfmhipHw,0.00000940990685156261%
2206,ArabPunkz #4761,https://exchange.art/single/5ahK4oLMtjSfzUkGagVKPdqhA4reQa85cN6kJeY6tYNz,0.00000943276882998769%
2207,ArabPunkz #1164,https://exchange.art/single/nRR7SyAjXmbCErLFJriLMqA5TFgtWWzFYdZzkxePVEB,0.00000943367448262367%
2208,ArabPunkz #1023,https://exchange.art/single/BLiRcFFebPrjXTt7oyZKEDKdCBgLm6EZL7ZEZxdwjKEd,0.00000945048048843132%
2209,ArabPunkz #4671,https://exchange.art/single/GPdXR4fo8oi8CTcMnSCeQkKjonR1Qq1jn2hHyvvEjBsA,0.00000946105896765349%
2210,ArabPunkz #1179,https://exchange.art/single/DmgPyTf95GJ6RfBWKy3LBYUV1NgseJ1tDuWP2ffvJ4Ap,0.00000946255451907177%
2211,ArabPunkz #1515,https://exchange.art/single/DsNrBFE3jg1nSsgADptimYfJ7bxmJTkguCGeAaEJKYae,0.00000949182143328809%
2212,ArabPunkz #1889,https://exchange.art/single/88XidxNo8E75cXgGd6mASBUNSSEj2KgjrLmX3jsJ7mJf,0.00000949684498665464%
2213,ArabPunkz #333,https://exchange.art/single/CoZNzHNypZ8PspD6bhcUFDwdfNAzmZd1Fg8ZyFyEPyvD,0.00000951622399090779%
2214,ArabPunkz #3156,https://exchange.art/single/B9H1XKpHRwoZjA1QA1vkE4LgxNfzHrTrVg2h58zYerRx,0.00000952294540898120%
2215,ArabPunkz #4283,https://exchange.art/single/9WZaPX1P2QXBBFNCvx97rYdKxGt3RKzjztoDgAoAyprC,0.00000952449464989160%
2216,ArabPunkz #1201,https://exchange.art/single/2mNENLpUEG1wigu19CYzZPDZx8ZCS5W9iGyVoGwdPEAY,0.00000953368282559386%
2217,ArabPunkz #2476,https://exchange.art/single/DnVFmCneHGX3wmkUrx2EAzUAm9cbEnZhEhBpvipsUrSU,0.00000954914487885540%
2218,ArabPunkz #305,https://exchange.art/single/7MJXW6rGQuz9vzp5UTxQ7hQ6VpGHN9rzy6r74cJC37Xf,0.00000956489237995841%
2219,ArabPunkz #153,https://exchange.art/single/FbfwbKLhU1jYZGKBszyxHHvcMaPMHAuw9Nh5PuiS5GPx,0.00000956626288133744%
2220,ArabPunkz #146,https://exchange.art/single/8zLkn7ukxVFhTEKBy5RhAPKW5H7F9XR8wqrD7AUnMMnc,0.00000956911578265485%
2221,ArabPunkz #3591,https://exchange.art/single/3bzc83taH4vaqHT9UKwE18T3d3FVh1o1vNqx8akL8ynr,0.00000957571800167056%
2222,ArabPunkz #807,https://exchange.art/single/5w43AG1H11SxiuTWBG5dakcNeoTjD8ozYnC8QKfmia3t,0.00000958203229761345%
2223,ArabPunkz #4798,https://exchange.art/single/9JXL7iviHpYFdZmxGBjrHNkxczfBs9voM9nm8ER7BViH,0.00000958813910434508%
2224,ArabPunkz #4010,https://exchange.art/single/F7ifXAaTyt88jxP2YMUW3pCc9bh4yLYSJgtBY4xFQjFQ,0.00000959274308558320%
2225,ArabPunkz #4255,https://exchange.art/single/9skx4pDX7wCX78AfvMicG7dzPdV5BNQ31XYAvKutEe46,0.00000961299218830450%
2226,ArabPunkz #2255,https://exchange.art/single/HR73jH74cMbVkdoPmuxnc9Gt9DrY1gJ3961FrEQwKv6F,0.00000961730403101549%
2227,ArabPunkz #4067,https://exchange.art/single/HWGTekpnxMvXuRMjXbW9gDRbHioYCurJ2MjQoEzX5hSN,0.00000963177681943252%
2228,ArabPunkz #3875,https://exchange.art/single/HAcmtvhKniMhrrvffQB5vskiyAvbi9KAt6DGWyGfKLZm,0.00000963204155761614%
2229,ArabPunkz #537,https://exchange.art/single/HcC3Q15FyGEzXYQeVbgtYHewpdzE461HA9EdahnsCUjZ,0.00000964149463549943%
2230,ArabPunkz #2271,https://exchange.art/single/EBp38vjWhRLnTX5qSebSZcZx6nQsWvbrfXYRyXtqhZrX,0.00000964500066386800%
2231,ArabPunkz #3386,https://exchange.art/single/6g7eVBGhYxqevPj9YoSbieRQp7L15vHom5hjVWQGkpA,0.00000964917657446144%
2232,ArabPunkz #857,https://exchange.art/single/AHk147bKXUHRJHMZ3aPvCnxqDkugnzr1SLEZYq1qcFdp,0.00000965238791915222%
2233,ArabPunkz #911,https://exchange.art/single/FsGkj2UKtN28LWb3xnXBEqdkUQwU1jPbkmMDsQWjo7Kr,0.00000965841009229794%
2234,ArabPunkz #897,https://exchange.art/single/HtUXTsp9LgmggPGKWqF5U1yPxrrY2QuMeqeKCeom4778,0.00000966831474671166%
2235,ArabPunkz #382,https://exchange.art/single/2dR68oPVEoC1xdNwe8Hn8REGdr3DjqiSPQp6DwkBG8Eh,0.00000966897152775101%
2236,ArabPunkz #1696,https://exchange.art/single/EuvvcyZ7S3YroxTFkvrEHm4GpVVuBZ8dP5ZFaq1Wrsub,0.00000967180703354102%
2237,ArabPunkz #1777,https://exchange.art/single/YiWXzkoqJPpbatGJJ2D1RzuZsccUBuDeeUpc5CcVbPw,0.00000969182991836155%
2238,ArabPunkz #1802,https://exchange.art/single/GDqo8Qgc94iDYouYMSZXRiDPbZZMcSvMj6nPLcdSXUD2,0.00000971876461074910%
2239,ArabPunkz #3628,https://exchange.art/single/F4RjwGUXwgdqed2PCriwrN7SY6pRCbrcqhLq9N14Tm7v,0.00000975051580440393%
2240,ArabPunkz #3217,https://exchange.art/single/C33JFKogfWb6qHCe96R579FNgqNK2bCiTcGBXvkniu8v,0.00000975396980537577%
2241,ArabPunkz #2595,https://exchange.art/single/Deg5nrvdYgYyhqUbLav522aRHHh6ybH29ooJwUkPbjTz,0.00000978055561925525%
2242,ArabPunkz #2274,https://exchange.art/single/5qjJBhyuLGwhq6N9Ahf4ho9piJLqfYRc3yMo9yxfvxb1,0.00000979268754213771%
2243,ArabPunkz #3012,https://exchange.art/single/HDX6CmhqQ5kZ7hdV8PKXKofdM9Dwsf4HCksNRSCmcU93,0.00000979909348311594%
2244,ArabPunkz #243,https://exchange.art/single/H4dZHg2Yb1oFeo8b61gxQ5Bhna9kzWFFVpRPzUN6wG8U,0.00000980185193569738%
2245,ArabPunkz #4036,https://exchange.art/single/GvzqRYiWfX5CQURDPLRd5hzg1J6KQjCfKVpo9E8VXAsc,0.00000980405069335573%
2246,ArabPunkz #3823,https://exchange.art/single/52dz3myqGLpbLGHag6QG225hk3DzcB3DZyiUbcS42YaQ,0.00000980492533163973%
2247,ArabPunkz #4198,https://exchange.art/single/A5a7SKjLRLSUAqME1T5conoafv4AFs6Wya6Vut36hExT,0.00000982277089126039%
2248,ArabPunkz #748,https://exchange.art/single/HcDEztVm7HWHVfk8zZ4xANVopZGCuRRoYqXLq5ZRXckk,0.00000982905069527968%
2249,ArabPunkz #1806,https://exchange.art/single/4QExywjiHsEmrxS4qkg2zHUvukXRgFghxM1sJuMVSs7L,0.00000983477564738604%
2250,ArabPunkz #4874,https://exchange.art/single/3kVsqMA7DvSadycoiA6dCXBDybNoXwQxeFwuRUf7qZLx,0.00000983637481654069%
2251,ArabPunkz #2380,https://exchange.art/single/BaHXBKunvimUfPE5uUBfNJR6DuqPmsNtncUUKurStkc,0.00000983713823988247%
2252,ArabPunkz #2751,https://exchange.art/single/9Z5VRVAhgPoYtFwxJpEsSQjQSHREhrV1w4DA556qLtat,0.00000984492920453533%
2253,ArabPunkz #1852,https://exchange.art/single/H3Pbi37x5w2eE1z6gr6hFX5j1EgrLHi3w7d1Tqo6oCeS,0.00000984833789752495%
2254,ArabPunkz #2867,https://exchange.art/single/HLGsuLATADHgJ3qyRegVzjR7sH4zi3e6Fpdf9eNYUxhq,0.00000985024363631836%
2255,ArabPunkz #2006,https://exchange.art/single/BDoGArx75Mhz3xu8cH9TNRHBUZjFTm314oRxyRaWSbwb,0.00000985471951411094%
2256,ArabPunkz #3434,https://exchange.art/single/9iQ6LYGqSJeaB7jejzkE392DzHFWNJhGjwPRmqq7M6DV,0.00000985625547736189%
2257,ArabPunkz #3064,https://exchange.art/single/HgTE5WaswBRHymjCDqXjpiAuZrmZRzror9eS2jqRP9PR,0.00000985808914713190%
2258,ArabPunkz #4242,https://exchange.art/single/JBRLhN6KNFBpv8yEWy1hoKVD9sr6FocbP3LDzdMVFHWU,0.00000986190954445945%
2259,ArabPunkz #1334,https://exchange.art/single/5KY7x7cyESXtQuyjyawV4nmEwxv2K8CuSVb3wcFHffiH,0.00000986243105004577%
2260,ArabPunkz #1855,https://exchange.art/single/8tMXtkFYgX12AtJma4qv7jsafbpncRAhihtc63qigvfJ,0.00000987533739699965%
2261,ArabPunkz #4492,https://exchange.art/single/7okDaqujn1CBXBqnzACDNayi7b3RL3wirJJxtBCaE1n7,0.00000988391561365693%
2262,ArabPunkz #4155,https://exchange.art/single/GhNxs4P2QtGPiDRM4UBx7ZiMo7KjaMQxsXJWi63cJdn7,0.00000989910885268122%
2263,ArabPunkz #2336,https://exchange.art/single/6a5mqn8qWbxdTPCFS7oA91SuJcuHMYyGPhdUyACUxM69,0.00000991041738321020%
2264,ArabPunkz #2225,https://exchange.art/single/DMJYiwZ3ihfC1aY8p1x7yVHBL4egGKiRCJuRE7YXWbgg,0.00000991250493750523%
2265,ArabPunkz #2885,https://exchange.art/single/6Gc9QUALc46GsoERfhNRe4aEGz3WhstzkEMefUt7zTcY,0.00000992388575379303%
2266,ArabPunkz #4101,https://exchange.art/single/4QRqbnuUbnzqu21hx8M3as8vpnjj8LcSZn2vdcrH2sBU,0.00000993561688261699%
2267,ArabPunkz #682,https://exchange.art/single/2HnAkU1aMHu7fqX8RHSA94h9xXZwvjqyGHMvHGebpjon,0.00000993609178013493%
2268,ArabPunkz #4489,https://exchange.art/single/HY2qEqrFHftGgyMo5hGH82ELYQsbAxy58hiuXseSz3kf,0.00000994069786455746%
2269,ArabPunkz #943,https://exchange.art/single/HMkvrFsdZjnbmpAZm6FQRh3Px7mMY4dRxymBVqzWV4nF,0.00000994542548509099%
2270,ArabPunkz #3239,https://exchange.art/single/9z6NLA8qkLPzQFSsDNSsW5chwKQaGErcCUZPRVj2V5Fy,0.00000996168455312265%
2271,ArabPunkz #4225,https://exchange.art/single/3yh7LKyc2a7ATov6f9i25JSHdGM6iALmHshV7KYT6yaS,0.00000997212544061725%
2272,ArabPunkz #522,https://exchange.art/single/G8oXz1beuyAtpbXt6DVKmQb3t7Z146EQDQAh3C9o6zKM,0.00000999689869527931%
2273,ArabPunkz #616,https://exchange.art/single/65sGPmx1GJBZcGxqY14AQL3XrMkrCRbYVVjn4xA9w7Yx,0.00001000619277365930%
2274,ArabPunkz #1182,https://exchange.art/single/5gRWojtEpBXvUsNUdfFg8bXSYtnYu4fqbn1hJgSoAvXS,0.00001003225626336418%
2275,ArabPunkz #4622,https://exchange.art/single/7yEJ924RHec7jiN31fbcWjjvUB2Vvz4WEt3b6666JkE1,0.00001003246529871256%
2276,ArabPunkz #2221,https://exchange.art/single/EzNQPv3Bw3TcGhZNuhrmgoJAToX5Q7XF6bV73QBnNZoz,0.00001003479394325807%
2277,ArabPunkz #1525,https://exchange.art/single/5LZhnqtH4y2iJBwJpisSgcAYQqHV3Ug5QeHDFzmQJYfP,0.00001004007083106717%
2278,ArabPunkz #3668,https://exchange.art/single/A4y3nKimKkHhr7jwtKRto7UMHApswEegTAN4GXLFQzhB,0.00001004022741454216%
2279,ArabPunkz #56,https://exchange.art/single/9wvrJW4uyPF43jv939n1zLy7WSPbBmRP25eDLEZue5oq,0.00001004621825757769%
2280,ArabPunkz #214,https://exchange.art/single/BocnaWstQJmtmSZe8LceJenp19SVRMGiVSuExNT6vDWF,0.00001005113090024603%
2281,ArabPunkz #4344,https://exchange.art/single/cvJkp4e3rAdcYz8dD55uiaCuBNFoqtjBxxudpqb1CEH,0.00001005290722182352%
2282,ArabPunkz #4733,https://exchange.art/single/55QCTxW8J2pGx5vxKcJmJabKF2mg4S1Y3o8g14asnFV8,0.00001005897618119835%
2283,ArabPunkz #233,https://exchange.art/single/ApqvFX7497WVWFgRyUdLGUfyCmJnYYkPYM3tENen1MCy,0.00001007197443750060%
2284,ArabPunkz #885,https://exchange.art/single/96aK1tctz3Y2MczqyeaHjJVB1CDMRHwp1YYjnR2zAqci,0.00001007703611807797%
2285,ArabPunkz #906,https://exchange.art/single/8vFKLmXXhj9wUDCBb8jcdVX7abGnp3iaXrKzwvEJABRX,0.00001009707161909807%
2286,ArabPunkz #2773,https://exchange.art/single/AJJpMMzJafEJYAPCaU7iNN1Wg3RN9s43PxcXwwQYRuRz,0.00001009803158137907%
2287,ArabPunkz #3855,https://exchange.art/single/9sQANQiQnU2iFSYVqHRdQUnr35YQAPaNWY6gmSSN3Jyh,0.00001013079471259903%
2288,ArabPunkz #4480,https://exchange.art/single/D3f4cxVwSeUiV8PhmCWW21VpwHhBePCfqg2ZUELv6x5k,0.00001013165897516145%
2289,ArabPunkz #2589,https://exchange.art/single/3dgNLP9DLrfWcw4R1jdVKLJDpUdBfUHA9rs1DoTsUveQ,0.00001013340749052762%
2290,ArabPunkz #2350,https://exchange.art/single/H5D2VJiZwsP3gASyASdLjcjAaGGe311BJKBstK7wFy3B,0.00001013508107392208%
2291,ArabPunkz #4311,https://exchange.art/single/BM3ndnHVrxZDzFVXgZWa5h3vD8xMVHz2AaJF8Y4Y86J6,0.00001014033770618022%
2292,ArabPunkz #1120,https://exchange.art/single/BTmaDYaCMB52jR5Pma8YsAP4QUBrhgGBe2LfsJb6yhxY,0.00001014420177359191%
2293,ArabPunkz #2180,https://exchange.art/single/9GJMmKvXwizk2ppnxXH3H1SNpZpCaxKfd7VxDYhfq5FE,0.00001014512578207454%
2294,ArabPunkz #1685,https://exchange.art/single/5Tn6Zvxno6KhVmhWmEfm5QsF3FBTxqouRcjL9DbTbseQ,0.00001015059786550463%
2295,ArabPunkz #1348,https://exchange.art/single/6iA5VkszZ4ydDsNEmj3Zm4Y27DtCeC7LZcX1s8zaaUh1,0.00001015290471431018%
2296,ArabPunkz #3737,https://exchange.art/single/FhNnWE7DXyWLwXt2KVL2t9PsLa3Y9X9azCHDiBocmqVA,0.00001015542304323642%
2297,ArabPunkz #1357,https://exchange.art/single/CrZ3Bao8WzEQJzPtSeAbX8w58dmqhyipq4iYM8evtwKR,0.00001016295190865293%
2298,ArabPunkz #3677,https://exchange.art/single/5mF7yqRVLXHB14em3bUL5gZqqk8qFcCYQ7x2X5aewbCL,0.00001018268125490187%
2299,ArabPunkz #149,https://exchange.art/single/EoRCNLXhWHT94KGuKv2HYHph5JyV1ojUXgHKyLnywDxb,0.00001018320416655321%
2300,ArabPunkz #1927,https://exchange.art/single/5Jg9PX4sJ5DWgxtx5wFNBRGTagCTMFA3PtZWoj2qi62B,0.00001018929558601604%
2301,ArabPunkz #2226,https://exchange.art/single/3su62CmHH2hF8QBRvfyF3pF2dVgqyeDyUDksP64YXhfH,0.00001019860310800825%
2302,ArabPunkz #193,https://exchange.art/single/6ayZqkPzdS9ZmNDGuKERMuMdJTmEyT36oXBnYnnZQiAr,0.00001020432925276892%
2303,ArabPunkz #3839,https://exchange.art/single/5EegHr6oBWt774FD2h2SAcUPZCbcvQfAdBS6cv12cB3n,0.00001020969314292784%
2304,ArabPunkz #3712,https://exchange.art/single/8Nj7wFnHyDvjPkq3TaY5HFjK9snmykYWYpztmVPuk86u,0.00001021437309626305%
2305,ArabPunkz #3422,https://exchange.art/single/GfKLfTohaP6RoULSbn1mCsQ2MSeMQj3qG6LuVNPTPVQc,0.00001023420908628698%
2306,ArabPunkz #206,https://exchange.art/single/EaVY9ovLrFjEGunTS7JziwtXvgwkazjsiP3obhfdR1TA,0.00001023602175382104%
2307,ArabPunkz #2772,https://exchange.art/single/9M833mUsgS5fGykEXx7CAYt8Ej3iUFRoRCdMcxNDwuy6,0.00001023612206359141%
2308,ArabPunkz #4134,https://exchange.art/single/4TMsemrLD4FvkLThpk7b2QQVccSQPkVXx6zUQ16Tz25a,0.00001025133931683732%
2309,ArabPunkz #4825,https://exchange.art/single/DbwCz76kGPaKoMJdST2AaWGdKx5ZEbzYMFKB7fPLZuwY,0.00001027093061459436%
2310,ArabPunkz #4156,https://exchange.art/single/8CKN9Tsq7EmHW2GQMVKNtsM1N6pGi7Cc9UmbWV7AQMpa,0.00001027867004118921%
2311,ArabPunkz #4998,https://exchange.art/single/2UFFXwf9rn4Qi1sZgJzCY761DGmRQHs8WvhrHCj6L1r9,0.00001028907444285219%
2312,ArabPunkz #4226,https://exchange.art/single/AhLyNVmEjFDT2FwtKix9yauhgZ5cPuTh3TmWz8YimpkH,0.00001032063355164649%
2313,ArabPunkz #335,https://exchange.art/single/Ccv58Jd6Gfau5BzT5g35ZVzP1c2M5BMqho1w4yCfoDKi,0.00001032278424666081%
2314,ArabPunkz #108,https://exchange.art/single/5cwEkr2JXHbX6HEYFFqFZ24xssSTckxGtsX9gQpRjNnX,0.00001033645599821878%
2315,ArabPunkz #3847,https://exchange.art/single/Fz7jBqsxodvSCrqYsohStMQbYzGnKajv7kiSvdycNncB,0.00001034562905840014%
2316,ArabPunkz #1634,https://exchange.art/single/FT9wzbKAafWfEgCu2T53sgcrEEyaBQV9bSgoNXmxTgKq,0.00001035187597685320%
2317,ArabPunkz #1897,https://exchange.art/single/AtW8zk8vhWpKLtk2MQJPQBQPx877X3C4HLTxPMvG42wv,0.00001035661318414536%
2318,ArabPunkz #4637,https://exchange.art/single/HZLmgRHQf1grcHGKrLUQkk7hADeS8L38F1KYnKsSqwWp,0.00001035701261223635%
2319,ArabPunkz #3087,https://exchange.art/single/FFiRHxbW7P1gTjJkLe5hWvQvQKJAyTK5ySjrJ5YqF2am,0.00001037173595179481%
2320,ArabPunkz #4269,https://exchange.art/single/E9ajSgPfYHYJVKT2DPfH1rQUAFdGDVifhn1S7xx7q9rh,0.00001037304512672951%
2321,ArabPunkz #3900,https://exchange.art/single/Hvcyzxk8J7FJyyiSrDgd4reK1GcXCNc29MMf2Ni7gdmk,0.00001038597280021150%
2322,ArabPunkz #551,https://exchange.art/single/8oKuFrjrK9GEn6UgmeJ4JeGeMcaJqsH1dT1gQXyhRHeX,0.00001038744594931407%
2323,ArabPunkz #3647,https://exchange.art/single/FtPnQ5x5pop4EKsSUEcWANRnTcjeb5RxQMSaX4fv5Bb3,0.00001038774094597881%
2324,ArabPunkz #806,https://exchange.art/single/3GcYTta5rz595ReWSLmbQXfUELey53A4yGkweXHgmCox,0.00001039025854288208%
2325,ArabPunkz #1705,https://exchange.art/single/668X1xUKZTDRZHfub9A8j2MS2AwfjzvWSMYzEn91G4qH,0.00001039101469404409%
2326,ArabPunkz #3092,https://exchange.art/single/H2NqnWoQVLp46UMt5jqqS6b5vNA8BSZgz2E5WuotyMjf,0.00001041255466274755%
2327,ArabPunkz #2429,https://exchange.art/single/5d3NgWhmCcKhwR3ApkmzGHFCMRJnnGEWDWLyirNmFFkm,0.00001041686142078910%
2328,ArabPunkz #4238,https://exchange.art/single/FX3cGnkSdW2xJUFfaR2Y1WzMJqzZvDtE2mxvQaAx5eVG,0.00001043256034210959%
2329,ArabPunkz #1700,https://exchange.art/single/4PTjrDiVEoGrGk3AcVj2Df3cWnqs1oJVNb6gv5frDtCd,0.00001044510055027941%
2330,ArabPunkz #111,https://exchange.art/single/DUvJPniDp5oaumNELSTMtRPGJpWzXDATeWuo6WST1Hc5,0.00001045717241813796%
2331,ArabPunkz #3563,https://exchange.art/single/3emTEtcFbnY52Ycckco56EdJAdBEPAsiPr2mVP6Mf6Vi,0.00001045786529534321%
2332,ArabPunkz #4501,https://exchange.art/single/DoB5vptDkTd6jfyfKAxiQHUfrvUW39bMDdgGpTdxofb7,0.00001046767574469977%
2333,ArabPunkz #2466,https://exchange.art/single/G3zfpaHmcqzw7pHTcr6xWcMRyQ48cAWNCUpgx1PifFxh,0.00001048245880775314%
2334,ArabPunkz #3066,https://exchange.art/single/582ykdtDs4kdSBermLxBpL3yBJYfaAVxf64KTkPmUWUi,0.00001048662245973352%
2335,ArabPunkz #4558,https://exchange.art/single/HuRK2E3gnLpVZXNnbve2NbU1qrVWPJnZoaV6wDpNqD2f,0.00001049550330460244%
2336,ArabPunkz #3569,https://exchange.art/single/3rEKyaiaKMsijgUjaBB1Q2ZGgNza9wdvASXMfPVhCS52,0.00001050452609024083%
2337,ArabPunkz #4539,https://exchange.art/single/2zs2qzQDizNfvuy71HapWxXrWehgCcPY136zqxNa5Nta,0.00001050839041775495%
2338,ArabPunkz #4751,https://exchange.art/single/EG9L8aNo9TgXzHmQNp8GiXhBsE9E3Yb9rT5B4zSZexTn,0.00001052465943811195%
2339,ArabPunkz #2501,https://exchange.art/single/92qYt5XRDu1ZjBFe2WahpDFzK1LXQrRtQpoDzuPGkruy,0.00001053080446986615%
2340,ArabPunkz #4568,https://exchange.art/single/6cynqrTN6oxcduDkMLQ3Atmr1ooPBAEUZa12AXc16abC,0.00001053802465820851%
2341,ArabPunkz #3100,https://exchange.art/single/5C72LGkoo6NuBTffLwZxtQ6YfAem19AVVG9gtF9m3rjt,0.00001055472195184664%
2342,ArabPunkz #1001,https://exchange.art/single/3Vj7nktugD2cpaHT8GDb3BSoxQix1Tc2gNd4VNmAgWmS,0.00001055913673788756%
2343,ArabPunkz #506,https://exchange.art/single/DczxjJgkR7itj5c8fCkKiZ1yB2wbcMLDrvQUCjfEunhJ,0.00001057527668691075%
2344,ArabPunkz #4160,https://exchange.art/single/BukSKahjSpaPfgWdyHyM2RzthHUfcF68Y8DkBANzYjPR,0.00001060403478586703%
2345,ArabPunkz #3011,https://exchange.art/single/3XBzGjMusUcsYfp9zM1FDzV4SeaBnzE6LXEruBxNeZqG,0.00001060473635948029%
2346,ArabPunkz #3222,https://exchange.art/single/4SMpZUo2aVwi6Ajc65oU7VQ83xa9eTkr3ZwVQiz5Hja9,0.00001060563186316614%
2347,ArabPunkz #4166,https://exchange.art/single/Ehbe4FNN2iLCZ7jjwdB56NLyZqs6T58TvPMuPQ8pFYRn,0.00001062347755702209%
2348,ArabPunkz #118,https://exchange.art/single/9M4EoPqaYcvVGZ7T7rES35Npi1pYRF7qH8rHJSkYhNih,0.00001062509993592651%
2349,ArabPunkz #3611,https://exchange.art/single/6zNoiCkFr1Nm1kuFsQJXztxrtsvvcMZR6gXJKbFCTtAc,0.00001062645890503003%
2350,ArabPunkz #2810,https://exchange.art/single/9LuWRJSPHZcmqMfP7sV65TnNX4v1s8SUVWrRyVUheoAD,0.00001063322482574269%
2351,ArabPunkz #41,https://exchange.art/single/4YXBMRpQNL1MACBnNejSAFEfvJqs7YdE2xVpHyRE8txZ,0.00001064000071964054%
2352,ArabPunkz #3126,https://exchange.art/single/7m2YQ3NVWGk1oJhYtXGL4VZEFJaMKc9dvHuuv91sYDTn,0.00001065155494288131%
2353,ArabPunkz #4689,https://exchange.art/single/Fudn3sU78ZqFhaV7Bzq4fZFwyE1QsucDvxnGJPxFt7DA,0.00001066546691016946%
2354,ArabPunkz #3397,https://exchange.art/single/jS5u1YQMbKJNHDKRCbjCF5ShobrKx1egDA7kNePAzKR,0.00001067786607379852%
2355,ArabPunkz #652,https://exchange.art/single/7iYVPC1f7Uujp6UJ3FpSGtNiaRjvmFGo9YwkBZkVB8Gv,0.00001068344834493483%
